Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Requests/s,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668548944,1,,Aggregated,4.100000,0.000000,240,240,250,250,250,260,260,260,260,260,260,333,0,250.0,244.3354552552554,221.44550000000152,269.3993999999975,114.0

1668548945,1,GET,/0/3.14159,4.100000,0.000000,240,240,250,250,250,250,260,260,260,260,260,337,0,250.0,244.27680890207733,221.44550000000152,269.3993999999975,114.0

1668548945,1,,Aggregated,4.100000,0.000000,240,240,250,250,250,250,260,260,260,260,260,337,0,250.0,244.27680890207733,221.44550000000152,269.3993999999975,114.0

1668548946,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,240,250,250,260,260,260,260,260,342,0,250.0,244.21775526315812,221.44550000000152,269.3993999999975,114.0

1668548946,1,,Aggregated,4.200000,0.000000,240,240,240,240,250,250,260,260,260,260,260,342,0,250.0,244.21775526315812,221.44550000000152,269.3993999999975,114.0

1668548947,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,240,250,250,260,260,260,260,260,346,0,240.0,244.16441502890203,221.44550000000152,269.3993999999975,114.0

1668548947,1,,Aggregated,4.200000,0.000000,240,240,240,240,250,250,260,260,260,260,260,346,0,240.0,244.16441502890203,221.44550000000152,269.3993999999975,114.0

1668548948,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,250,250,250,260,260,260,260,260,350,0,240.0,244.19507742857166,221.44550000000152,269.3993999999975,114.0

1668548948,1,,Aggregated,4.200000,0.000000,240,240,240,250,250,250,260,260,260,260,260,350,0,240.0,244.19507742857166,221.44550000000152,269.3993999999975,114.0

1668548949,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,260,260,260,260,260,260,354,0,250.0,244.26683954802283,221.44550000000152,269.3993999999975,114.0

1668548949,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,260,260,260,260,260,260,354,0,250.0,244.26683954802283,221.44550000000152,269.3993999999975,114.0

1668548950,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,358,0,250.0,244.27208491620135,221.44550000000152,269.3993999999975,114.0

1668548950,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,358,0,250.0,244.27208491620135,221.44550000000152,269.3993999999975,114.0

1668548951,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,362,0,250.0,244.33791270718257,221.44550000000152,269.3993999999975,114.0

1668548951,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,362,0,250.0,244.33791270718257,221.44550000000152,269.3993999999975,114.0

1668548952,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,366,0,250.0,244.2907500000003,221.44550000000152,269.3993999999975,114.0

1668548952,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,366,0,250.0,244.2907500000003,221.44550000000152,269.3993999999975,114.0

1668548953,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,371,0,250.0,244.1534539083561,221.44550000000152,269.3993999999975,114.0

1668548953,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,371,0,250.0,244.1534539083561,221.44550000000152,269.3993999999975,114.0

1668548954,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,375,0,250.0,244.11660266666703,221.44550000000152,269.3993999999975,114.0

1668548954,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,375,0,250.0,244.11660266666703,221.44550000000152,269.3993999999975,114.0

1668548955,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,379,0,250.0,244.11145092348326,221.44550000000152,269.3993999999975,114.0

1668548955,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,379,0,250.0,244.11145092348326,221.44550000000152,269.3993999999975,114.0

1668548956,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,383,0,250.0,244.11391697127982,221.44550000000152,269.3993999999975,114.0

1668548956,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,383,0,250.0,244.11391697127982,221.44550000000152,269.3993999999975,114.0

1668548957,1,GET,/0/3.14159,4.100000,0.000000,250,250,250,250,250,260,260,260,260,260,260,387,0,250.0,244.096663307494,220.68870000001084,269.3993999999975,114.0

1668548957,1,,Aggregated,4.100000,0.000000,250,250,250,250,250,260,260,260,260,260,260,387,0,250.0,244.096663307494,220.68870000001084,269.3993999999975,114.0

1668548958,1,GET,/0/3.14159,4.100000,0.000000,250,250,250,250,260,260,260,260,260,260,260,391,0,250.0,244.0889887468036,220.30709999999942,269.3993999999975,114.0

1668548958,1,,Aggregated,4.100000,0.000000,250,250,250,250,260,260,260,260,260,260,260,391,0,250.0,244.0889887468036,220.30709999999942,269.3993999999975,114.0

1668548959,1,GET,/0/3.14159,4.100000,0.000000,250,250,250,250,250,260,260,260,260,260,260,395,0,250.0,244.13233620253226,220.30709999999942,269.3993999999975,114.0

1668548959,1,,Aggregated,4.100000,0.000000,250,250,250,250,250,260,260,260,260,260,260,395,0,250.0,244.13233620253226,220.30709999999942,269.3993999999975,114.0

1668548960,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,400,0,250.0,244.02208200000058,220.30709999999942,269.3993999999975,114.0

1668548960,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,400,0,250.0,244.02208200000058,220.30709999999942,269.3993999999975,114.0

1668548961,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,404,0,250.0,244.0796262376244,220.30709999999942,269.3993999999975,114.0

1668548961,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,404,0,250.0,244.0796262376244,220.30709999999942,269.3993999999975,114.0

1668548962,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,408,0,250.0,244.03450392156932,220.30709999999942,269.3993999999975,114.0

1668548962,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,408,0,250.0,244.03450392156932,220.30709999999942,269.3993999999975,114.0

1668548963,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,412,0,240.0,243.9338361650492,220.30709999999942,269.3993999999975,114.0

1668548963,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,412,0,240.0,243.9338361650492,220.30709999999942,269.3993999999975,114.0

1668548964,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,416,0,250.0,243.94189399038527,220.30709999999942,269.3993999999975,114.0

1668548964,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,416,0,250.0,243.94189399038527,220.30709999999942,269.3993999999975,114.0

1668548965,1,GET,/0/3.14159,4.100000,0.000000,250,250,250,250,260,260,260,260,260,260,260,420,0,250.0,243.93538261904826,220.30709999999942,269.3993999999975,114.0

1668548965,1,,Aggregated,4.100000,0.000000,250,250,250,250,260,260,260,260,260,260,260,420,0,250.0,243.93538261904826,220.30709999999942,269.3993999999975,114.0

1668548966,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,260,260,260,260,260,260,260,424,0,240.0,243.92285636792516,220.30709999999942,269.3993999999975,114.0

1668548966,1,,Aggregated,4.100000,0.000000,240,250,250,250,260,260,260,260,260,260,260,424,0,240.0,243.92285636792516,220.30709999999942,269.3993999999975,114.0

1668548967,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,429,0,240.0,243.87173333333394,220.30709999999942,269.3993999999975,114.0

1668548967,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,429,0,240.0,243.87173333333394,220.30709999999942,269.3993999999975,114.0

1668548968,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,433,0,240.0,243.82249607390355,220.30709999999942,269.3993999999975,114.0

1668548968,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,433,0,240.0,243.82249607390355,220.30709999999942,269.3993999999975,114.0

1668548970,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,437,0,240.0,243.72727940503486,220.30709999999942,269.3993999999975,114.0

1668548970,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,260,260,260,260,260,260,437,0,240.0,243.72727940503486,220.30709999999942,269.3993999999975,114.0

1668548971,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,441,0,240.0,243.7868741496604,220.30709999999942,269.3993999999975,114.0

1668548971,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,441,0,240.0,243.7868741496604,220.30709999999942,269.3993999999975,114.0

1668548972,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,445,0,250.0,243.7942251685399,220.30709999999942,269.3993999999975,114.0

1668548972,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,445,0,250.0,243.7942251685399,220.30709999999942,269.3993999999975,114.0

1668548973,1,GET,/0/3.14159,4.100000,0.000000,250,250,250,250,250,250,260,260,260,260,260,449,0,250.0,243.8215993318491,220.30709999999942,269.3993999999975,114.0

1668548973,1,,Aggregated,4.100000,0.000000,250,250,250,250,250,250,260,260,260,260,260,449,0,250.0,243.8215993318491,220.30709999999942,269.3993999999975,114.0

1668548974,1,GET,/0/3.14159,4.100000,0.000000,250,250,250,250,250,250,260,260,260,260,260,453,0,250.0,243.8699812362036,220.30709999999942,269.3993999999975,114.0

1668548974,1,,Aggregated,4.100000,0.000000,250,250,250,250,250,250,260,260,260,260,260,453,0,250.0,243.8699812362036,220.30709999999942,269.3993999999975,114.0

1668548975,1,GET,/0/3.14159,4.100000,0.000000,250,250,250,250,250,250,250,250,250,250,250,458,0,250.0,243.86030371179092,220.30709999999942,269.3993999999975,114.0

1668548975,1,,Aggregated,4.100000,0.000000,250,250,250,250,250,250,250,250,250,250,250,458,0,250.0,243.86030371179092,220.30709999999942,269.3993999999975,114.0

1668548976,1,GET,/0/3.14159,4.100000,0.000000,250,250,250,250,250,250,250,250,250,250,250,462,0,250.0,243.78342251082307,220.30709999999942,269.3993999999975,114.0

1668548976,1,,Aggregated,4.100000,0.000000,250,250,250,250,250,250,250,250,250,250,250,462,0,250.0,243.78342251082307,220.30709999999942,269.3993999999975,114.0

1668548977,1,GET,/0/3.14159,4.100000,0.000000,250,250,250,250,250,250,250,250,250,250,250,466,0,240.0,243.76158068669585,220.30709999999942,269.3993999999975,114.0

1668548977,1,,Aggregated,4.100000,0.000000,250,250,250,250,250,250,250,250,250,250,250,466,0,240.0,243.76158068669585,220.30709999999942,269.3993999999975,114.0

1668548978,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,250,250,250,250,250,250,470,0,240.0,243.71073914893677,220.30709999999942,269.3993999999975,114.0

1668548978,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,250,250,250,250,250,250,470,0,240.0,243.71073914893677,220.30709999999942,269.3993999999975,114.0

1668548979,1,GET,/0/3.14159,4.200000,0.000000,250,250,250,250,250,250,250,250,250,250,250,474,0,240.0,243.73809388185714,220.30709999999942,269.3993999999975,114.0

1668548979,1,,Aggregated,4.200000,0.000000,250,250,250,250,250,250,250,250,250,250,250,474,0,240.0,243.73809388185714,220.30709999999942,269.3993999999975,114.0

1668548980,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,250,250,250,250,250,250,479,0,240.0,243.6489056367438,220.2774000000005,269.3993999999975,114.0

1668548980,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,250,250,250,250,250,250,479,0,240.0,243.6489056367438,220.2774000000005,269.3993999999975,114.0

1668548981,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,250,250,250,250,250,250,483,0,240.0,243.578640165632,220.2774000000005,269.3993999999975,114.0

1668548981,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,250,250,250,250,250,250,483,0,240.0,243.578640165632,220.2774000000005,269.3993999999975,114.0

1668548982,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,250,250,250,250,250,250,250,487,0,240.0,243.53260985626338,220.2774000000005,269.3993999999975,114.0

1668548982,1,,Aggregated,4.100000,0.000000,240,250,250,250,250,250,250,250,250,250,250,487,0,240.0,243.53260985626338,220.2774000000005,269.3993999999975,114.0

1668548983,1,GET,/0/3.14159,4.100000,0.000000,240,240,250,250,250,250,250,250,250,250,250,491,0,240.0,243.5054067209781,220.2774000000005,269.3993999999975,114.0

1668548983,1,,Aggregated,4.100000,0.000000,240,240,250,250,250,250,250,250,250,250,250,491,0,240.0,243.5054067209781,220.2774000000005,269.3993999999975,114.0

1668548984,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,495,0,240.0,243.58746525252576,220.2774000000005,269.3993999999975,114.0

1668548984,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,495,0,240.0,243.58746525252576,220.2774000000005,269.3993999999975,114.0

1668548985,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,499,0,240.0,243.58645430861773,220.2774000000005,269.3993999999975,114.0

1668548985,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,499,0,240.0,243.58645430861773,220.2774000000005,269.3993999999975,114.0

1668548986,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,504,0,240.0,243.46756944444493,220.2774000000005,269.3993999999975,114.0

1668548986,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,260,260,260,260,260,504,0,240.0,243.46756944444493,220.2774000000005,269.3993999999975,114.0

1668548987,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,260,260,260,260,260,260,260,508,0,240.0,243.4619486220477,220.2774000000005,269.3993999999975,114.0

1668548987,1,,Aggregated,4.200000,0.000000,240,250,250,250,260,260,260,260,260,260,260,508,0,240.0,243.4619486220477,220.2774000000005,269.3993999999975,114.0

1668548988,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,260,260,260,260,260,260,260,512,0,240.0,243.43917148437544,220.2774000000005,269.3993999999975,114.0

1668548988,1,,Aggregated,4.200000,0.000000,240,250,250,250,260,260,260,260,260,260,260,512,0,240.0,243.43917148437544,220.2774000000005,269.3993999999975,114.0

1668548989,1,GET,/0/3.14159,4.100000,0.000000,240,250,250,250,260,260,260,260,260,260,260,516,0,240.0,243.391942054264,220.2774000000005,269.3993999999975,114.0

1668548989,1,,Aggregated,4.100000,0.000000,240,250,250,250,260,260,260,260,260,260,260,516,0,240.0,243.391942054264,220.2774000000005,269.3993999999975,114.0

1668548990,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,260,260,260,260,260,260,260,521,0,240.0,243.3844547024956,220.2774000000005,269.3993999999975,114.0

1668548990,1,,Aggregated,4.200000,0.000000,240,250,250,250,260,260,260,260,260,260,260,521,0,240.0,243.3844547024956,220.2774000000005,269.3993999999975,114.0

1668548991,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,260,260,260,260,260,260,260,525,0,240.0,243.31293828571464,220.2774000000005,269.3993999999975,114.0

1668548991,1,,Aggregated,4.200000,0.000000,240,250,250,250,260,260,260,260,260,260,260,525,0,240.0,243.31293828571464,220.2774000000005,269.3993999999975,114.0

1668548992,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,260,260,260,260,260,260,260,529,0,240.0,243.2481045368624,220.2774000000005,269.3993999999975,114.0

1668548992,1,,Aggregated,4.200000,0.000000,240,250,250,250,260,260,260,260,260,260,260,529,0,240.0,243.2481045368624,220.2774000000005,269.3993999999975,114.0

1668548993,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,260,260,260,260,260,260,533,0,240.0,243.20779193245815,220.2774000000005,269.3993999999975,114.0

1668548993,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,260,260,260,260,260,260,533,0,240.0,243.20779193245815,220.2774000000005,269.3993999999975,114.0

1668548994,1,GET,/0/3.14159,4.100000,0.000000,240,240,250,250,250,250,260,260,260,260,260,538,0,240.0,243.15406765799293,220.2774000000005,269.3993999999975,114.0

1668548994,1,,Aggregated,4.100000,0.000000,240,240,250,250,250,250,260,260,260,260,260,538,0,240.0,243.15406765799293,220.2774000000005,269.3993999999975,114.0

1668548995,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,250,260,260,260,260,260,542,0,240.0,243.09702361623653,220.2774000000005,269.3993999999975,114.0

1668548995,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,250,260,260,260,260,260,542,0,240.0,243.09702361623653,220.2774000000005,269.3993999999975,114.0

1668548996,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,250,250,250,250,250,250,546,0,240.0,243.01271282051326,220.2774000000005,269.3993999999975,114.0

1668548996,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,250,250,250,250,250,250,546,0,240.0,243.01271282051326,220.2774000000005,269.3993999999975,114.0

1668548997,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,250,250,250,250,250,250,250,250,551,0,240.0,242.9206226860258,220.2774000000005,269.3993999999975,114.0

1668548997,1,,Aggregated,4.200000,0.000000,240,240,240,250,250,250,250,250,250,250,250,551,0,240.0,242.9206226860258,220.2774000000005,269.3993999999975,114.0

1668548998,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,250,250,250,250,250,250,250,250,555,0,240.0,242.94023513513557,220.2774000000005,269.3993999999975,114.0

1668548998,1,,Aggregated,4.200000,0.000000,240,240,240,250,250,250,250,250,250,250,250,555,0,240.0,242.94023513513557,220.2774000000005,269.3993999999975,114.0

1668548999,1,GET,/0/3.14159,4.300000,0.000000,240,240,240,240,250,250,250,250,250,250,250,559,0,240.0,242.92163667263011,220.2774000000005,269.3993999999975,114.0

1668548999,1,,Aggregated,4.300000,0.000000,240,240,240,240,250,250,250,250,250,250,250,559,0,240.0,242.92163667263011,220.2774000000005,269.3993999999975,114.0

1668549000,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,250,250,250,250,250,250,250,250,563,0,240.0,242.8845896980466,220.2774000000005,269.3993999999975,114.0

1668549000,1,,Aggregated,4.200000,0.000000,240,240,240,250,250,250,250,250,250,250,250,563,0,240.0,242.8845896980466,220.2774000000005,269.3993999999975,114.0

1668549001,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,250,250,250,250,250,250,567,0,240.0,242.8464940035277,220.2774000000005,269.3993999999975,114.0

1668549001,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,250,250,250,250,250,250,567,0,240.0,242.8464940035277,220.2774000000005,269.3993999999975,114.0

1668549002,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,250,250,250,250,250,250,571,0,240.0,242.84256444833656,220.2774000000005,269.3993999999975,114.0

1668549002,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,250,250,250,250,250,250,571,0,240.0,242.84256444833656,220.2774000000005,269.3993999999975,114.0

1668549003,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,250,250,250,250,250,250,576,0,240.0,242.79453767361136,220.2774000000005,269.3993999999975,114.0

1668549003,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,250,250,250,250,250,250,576,0,240.0,242.79453767361136,220.2774000000005,269.3993999999975,114.0

1668549004,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,250,250,250,250,250,250,250,250,580,0,240.0,242.7294293103451,220.2774000000005,269.3993999999975,114.0

1668549004,1,,Aggregated,4.200000,0.000000,240,240,240,250,250,250,250,250,250,250,250,580,0,240.0,242.7294293103451,220.2774000000005,269.3993999999975,114.0

1668549005,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,250,300,300,300,300,300,584,0,240.0,242.7968320205482,220.2774000000005,302.2365999999863,114.0

1668549005,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,250,300,300,300,300,300,584,0,240.0,242.7968320205482,220.2774000000005,302.2365999999863,114.0

1668549006,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,250,300,300,300,300,300,588,0,240.0,242.7585142857145,220.2774000000005,302.2365999999863,114.0

1668549006,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,250,300,300,300,300,300,588,0,240.0,242.7585142857145,220.2774000000005,302.2365999999863,114.0

1668549007,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,250,300,300,300,300,300,593,0,240.0,242.6841760539631,220.2774000000005,302.2365999999863,114.0

1668549007,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,250,300,300,300,300,300,593,0,240.0,242.6841760539631,220.2774000000005,302.2365999999863,114.0

1668549008,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,250,300,300,300,300,300,597,0,240.0,242.6549229480739,220.2774000000005,302.2365999999863,114.0

1668549008,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,250,300,300,300,300,300,597,0,240.0,242.6549229480739,220.2774000000005,302.2365999999863,114.0

1668549009,1,GET,/0/3.14159,4.100000,0.000000,240,240,250,250,250,260,300,300,300,300,300,601,0,240.0,242.7047535773713,220.2774000000005,302.2365999999863,114.0

1668549009,1,,Aggregated,4.100000,0.000000,240,240,250,250,250,260,300,300,300,300,300,601,0,240.0,242.7047535773713,220.2774000000005,302.2365999999863,114.0

1668549010,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,300,300,300,300,300,605,0,240.0,242.71903305785142,220.2774000000005,302.2365999999863,114.0

1668549010,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,300,300,300,300,300,605,0,240.0,242.71903305785142,220.2774000000005,302.2365999999863,114.0

1668549011,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,300,300,300,300,300,609,0,240.0,242.647308538588,220.2774000000005,302.2365999999863,114.0

1668549011,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,300,300,300,300,300,609,0,240.0,242.647308538588,220.2774000000005,302.2365999999863,114.0

1668549012,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,260,300,300,300,300,300,614,0,240.0,242.59065276872985,220.2774000000005,302.2365999999863,114.0

1668549012,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,260,300,300,300,300,300,614,0,240.0,242.59065276872985,220.2774000000005,302.2365999999863,114.0

1668549013,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,300,300,300,300,300,618,0,240.0,242.59450906148888,220.2774000000005,302.2365999999863,114.0

1668549013,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,300,300,300,300,300,618,0,240.0,242.59450906148888,220.2774000000005,302.2365999999863,114.0

1668549014,1,GET,/0/3.14159,4.200000,0.000000,240,250,250,250,250,260,300,300,300,300,300,622,0,240.0,242.5549982315115,220.2774000000005,302.2365999999863,114.0

1668549014,1,,Aggregated,4.200000,0.000000,240,250,250,250,250,260,300,300,300,300,300,622,0,240.0,242.5549982315115,220.2774000000005,302.2365999999863,114.0

1668549015,1,GET,/0/3.14159,4.100000,0.000000,240,240,250,250,250,250,260,260,260,260,260,626,0,240.0,242.55634920127824,220.2774000000005,302.2365999999863,114.0

1668549015,1,,Aggregated,4.100000,0.000000,240,240,250,250,250,250,260,260,260,260,260,626,0,240.0,242.55634920127824,220.2774000000005,302.2365999999863,114.0

1668549016,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,250,260,260,260,260,260,631,0,240.0,242.50280792393056,220.2774000000005,302.2365999999863,114.0

1668549016,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,250,260,260,260,260,260,631,0,240.0,242.50280792393056,220.2774000000005,302.2365999999863,114.0

1668549017,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,260,260,260,260,260,260,635,0,240.0,242.48416204724433,220.2774000000005,302.2365999999863,114.0

1668549017,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,260,260,260,260,260,260,635,0,240.0,242.48416204724433,220.2774000000005,302.2365999999863,114.0

1668549018,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,250,250,260,260,260,260,260,260,639,0,240.0,242.45007057902993,220.2774000000005,302.2365999999863,114.0

1668549018,1,,Aggregated,4.200000,0.000000,240,240,240,250,250,260,260,260,260,260,260,639,0,240.0,242.45007057902993,220.2774000000005,302.2365999999863,114.0

1668549019,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,240,250,260,260,260,260,260,260,643,0,240.0,242.44173297045123,220.2774000000005,302.2365999999863,114.0

1668549019,1,,Aggregated,4.200000,0.000000,240,240,240,240,250,260,260,260,260,260,260,643,0,240.0,242.44173297045123,220.2774000000005,302.2365999999863,114.0

1668549020,1,GET,/0/3.14159,4.100000,0.000000,240,240,240,240,250,260,260,260,260,260,260,647,0,240.0,242.4225262751161,220.2774000000005,302.2365999999863,114.0

1668549020,1,,Aggregated,4.100000,0.000000,240,240,240,240,250,260,260,260,260,260,260,647,0,240.0,242.4225262751161,220.2774000000005,302.2365999999863,114.0

1668549021,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,240,250,260,260,260,260,260,260,651,0,240.0,242.4255548387099,220.2774000000005,302.2365999999863,114.0

1668549021,1,,Aggregated,4.200000,0.000000,240,240,240,240,250,260,260,260,260,260,260,651,0,240.0,242.4255548387099,220.2774000000005,302.2365999999863,114.0

1668549022,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,250,250,260,260,260,260,260,260,656,0,240.0,242.4092216463417,220.2774000000005,302.2365999999863,114.0

1668549022,1,,Aggregated,4.200000,0.000000,240,240,240,250,250,260,260,260,260,260,260,656,0,240.0,242.4092216463417,220.2774000000005,302.2365999999863,114.0

1668549023,1,GET,/0/3.14159,4.200000,0.000000,240,240,240,250,250,260,260,260,260,260,260,660,0,240.0,242.3826615151518,220.2774000000005,302.2365999999863,114.0

1668549023,1,,Aggregated,4.200000,0.000000,240,240,240,250,250,260,260,260,260,260,260,660,0,240.0,242.3826615151518,220.2774000000005,302.2365999999863,114.0

1668549024,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,260,260,260,260,260,260,664,0,240.0,242.38767469879545,220.2774000000005,302.2365999999863,114.0

1668549024,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,260,260,260,260,260,260,664,0,240.0,242.38767469879545,220.2774000000005,302.2365999999863,114.0

1668549025,1,GET,/0/3.14159,4.200000,0.000000,240,240,250,250,250,260,260,260,260,260,260,668,0,240.0,242.35597574850317,220.2774000000005,302.2365999999863,114.0

1668549025,1,,Aggregated,4.200000,0.000000,240,240,250,250,250,260,260,260,260,260,260,668,0,240.0,242.35597574850317,220.2774000000005,302.2365999999863,114.0

1668549026,1,GET,/0/3.14159,4.100000,0.000000,240,240,250,250,250,260,260,260,260,260,260,673,0,240.0,242.3097007429422,220.2774000000005,302.2365999999863,114.0

1668549026,1,,Aggregated,4.100000,0.000000,240,240,250,250,250,260,260,260,260,260,260,673,0,240.0,242.3097007429422,220.2774000000005,302.2365999999863,114.0

